face_local_index,x_over_c,y_over_c,surface,Cp
497,0.7896179999999999,0.0503777,upper,-0.18365443
498,0.792284,0.04984745,upper,-0.18175747
499,0.7949495,0.04931465,upper,-0.17991462
500,0.7976145,0.048779199999999995,upper,-0.17811813
501,0.800279,0.04824115,upper,-0.17637412
502,0.802943,0.047700599999999996,upper,-0.17467321
503,0.8056065,0.04715745,upper,-0.17302044
504,0.8082695000000001,0.046611650000000004,upper,-0.17140753
505,0.810932,0.0460633,upper,-0.16984144
506,0.8135939999999999,0.04551235,upper,-0.16831134
507,0.8162555,0.0449588,upper,-0.16682294
508,0.8189164999999999,0.0444027,upper,-0.16537083
509,0.8215775000000001,0.043843999999999994,upper,-0.16395494
510,0.824238,0.0432827,upper,-0.16257363
511,0.826898,0.0427188,upper,-0.16122606
512,0.8295575,0.042152300000000004,upper,-0.15991198
513,0.8322160000000001,0.0415832,upper,-0.15862892
514,0.8348745,0.0410115,upper,-0.15737548
515,0.8375325,0.0404372,upper,-0.15615145
516,0.84019,0.0398603,upper,-0.15495474
517,0.842847,0.03928085,upper,-0.15378648
518,0.8455035,0.0386988,upper,-0.15264267
519,0.84816,0.03811405,upper,-0.15152599
520,0.8508155,0.037526699999999996,upper,-0.15043275
521,0.8534705,0.0369368,upper,-0.14936356
522,0.856125,0.036344299999999996,upper,-0.14831601
523,0.858779,0.03574915,upper,-0.14729173
524,0.8614325,0.03515135,upper,-0.14628776
525,0.8640855000000001,0.03455095,upper,-0.14530512
526,0.8667385,0.03394795,upper,-0.14434327
527,0.8693905000000001,0.0333423,upper,-0.1433984
528,0.872042,0.03273405,upper,-0.14247467
529,0.8746935,0.03212315,upper,-0.14156789
530,0.877344,0.0315096,upper,-0.14067825
531,0.8799939999999999,0.03089345,upper,-0.1398078
532,0.8826434999999999,0.03027465,upper,-0.13895284
533,0.8852924999999999,0.029653200000000005,upper,-0.13811402
534,0.8879414999999999,0.029029100000000002,upper,-0.13729395
535,0.8905894999999999,0.02840235,upper,-0.13648438
536,0.8932370000000001,0.027772949999999998,upper,-0.13569528
537,0.8958845,0.0271409,upper,-0.1349178
538,0.898531,0.02650615,upper,-0.13415564
539,0.901177,0.025868749999999996,upper,-0.13340847
540,0.9038225,0.0252287,upper,-0.13267597
541,0.9064669999999999,0.024585950000000002,upper,-0.13195402
542,0.9091115000000001,0.02394055,upper,-0.13125239
543,0.9117554999999999,0.0232925,upper,-0.13055849
