face,surface,x,y,z,wss_x,wss_y,wss_z,tangent_x,tangent_y,tau_t_attached
328,upper,0.335117,0.059733,0.0,-0.39560824,0.0056003213,0.0,0.9998872806619539,-0.015014192300725286,0.3956477316020056
329,upper,0.3377925,0.05969145000000001,0.0,-0.39273851,0.0065701543,1.2721967e-17,0.9998711743028643,-0.01605100614326593,0.39279337277468873
330,upper,0.340468,0.0596471,0.0,-0.38979877,0.0064531352,1.2608125e-17,0.9998540207058676,-0.017086172137448986,0.38985212682955517
331,upper,0.343144,0.0596,0.0,-0.38687003,0.0072679785,-1.2499909e-17,0.9998361072576625,-0.018104105165518313,0.3869382050569598
332,upper,0.3458195,0.0595502,0.0,-0.38401881,0.0074861147,0.0,0.9998171240266582,-0.019123768014227178,0.3840917449071904
333,upper,0.348495,0.05949765,0.0,-0.381038,0.007706196,0.0,0.9997973238654776,-0.02013234192609026,0.38111591646387527
334,upper,0.3511705,0.059442449999999994,0.0,-0.37813828,0.0080225199,1.2202553e-17,0.9997770991300132,-0.02111284100199843,0.3782233708354968
335,upper,0.353846,0.05938465,0.0,-0.3753394,0.0083298731,2.4186387e-17,0.999756165568676,-0.02208187961696893,0.3754318185858663
336,upper,0.356522,0.05932425,0.0,-0.37259442,0.008514971,-1.1984211e-17,0.9997342482606979,-0.023052827475542492,0.3726916965422529
337,upper,0.3591975,0.05926125,0.0,-0.36974864,0.0089280056,1.1880477e-17,0.9997113351131779,-0.02402595359662761,0.36985641039893785
338,upper,0.361873,0.05919565,0.0,-0.36693684,0.0093235587,-2.3557791e-17,0.9996877630884224,-0.024987523512068503,0.36705524141656676
339,upper,0.3645485,0.0591275,0.0,-0.36409673,0.0091549277,1.167623e-17,0.9996639939055367,-0.02592102021199781,0.36421169634569694
340,upper,0.367224,0.059056899999999996,0.0,-0.36143815,0.0099685385,1.1565726e-17,0.9996396049536748,-0.026845115161995853,0.3615754960452164
341,upper,0.3698995,0.0589838,0.0,-0.35867187,0.0097940349,0.0,0.9996143630379565,-0.02776914129425877,0.35880552480866174
342,upper,0.372575,0.05890825000000001,0.0,-0.35592079,0.01047117,0.0,0.9995888807428499,-0.02867175431075924,0.35607469092279714
343,upper,0.375251,0.0588303,0.0,-0.35335685,0.010506743,-1.1274973e-17,0.9995622319659214,-0.029586220226742337,0.3535130164787111
344,upper,0.3779265,0.05874985,0.0,-0.35053287,0.010569993,0.0,0.9995349459354425,-0.03049412818612686,0.35069217598551394
345,upper,0.380602,0.05866705,0.0,-0.34787768,0.011241024,0.0,0.9995078025167766,-0.031371208266249256,0.34805909998646434
346,upper,0.3832775,0.05858189999999999,0.0,-0.34529398,0.010915243,1.0988314e-17,0.9994798910295333,-0.03224821588231088,0.3454663866162257
347,upper,0.385953,0.0584944,0.0,-0.34262873,0.0116769,2.1777041e-17,0.9994516232085592,-0.03311272966362115,0.3428274943893963
348,upper,0.388629,0.0584046,0.0,-0.34012488,0.011335773,-2.1588653e-17,0.9994228240588215,-0.03397085148020145,0.3403136539632641
349,upper,0.3913045,0.0583125,0.0,-0.33744595,0.012084829,0.0,0.9993935016277897,-0.03482282159942054,0.33766211742494256
350,upper,0.39398,0.05821815,0.0,-0.33493242,0.012010644,2.1234535e-17,0.9993635678879306,-0.035671545779591037,0.3351476964898273
351,upper,0.3966555,0.058121500000000006,0.0,-0.33235308,0.011932829,4.2075339e-17,0.9993332560064465,-0.036510867417167206,0.33256716351770177
352,upper,0.399331,0.05802265,0.0,-0.3297672,0.012636559,2.0845655e-17,0.999302937995846,-0.037331462774317446,0.3300090730465677
353,upper,0.4020065,0.057921600000000004,0.0,-0.32733049,0.012563861,-4.1382217e-17,0.9992715920629128,-0.03816130626762389,0.3275715132205582
354,upper,0.404682,0.0578183,0.0,-0.32469445,0.012460822,0.0,0.9992400646625008,-0.03897811146375862,0.3249334025224012
355,upper,0.407358,0.057712849999999996,0.0,-0.32224626,0.012887717,2.0282953e-17,0.9992088432801552,-0.03977043513382744,0.3225038628189278
356,upper,0.4100335,0.0576053,0.0,-0.31975814,0.013303503,0.0,0.9991768420525978,-0.04056646775106134,0.3200346046712381
357,upper,0.412709,0.057495599999999994,0.0,-0.31726915,0.012932819,3.9892588e-17,0.9991443623484307,-0.04135871356011533,0.31753256732612445
358,upper,0.4153845,0.0573838,0.0,-0.31478986,0.013597252,0.0,0.9991116497844289,-0.042141562204511526,0.3150832258009778
359,upper,0.41806,0.0572699,0.0,-0.31234484,0.013226994,0.0,0.9990784980477578,-0.042920330131960054,0.3126247205693007
360,upper,0.420736,0.057153899999999994,0.0,-0.3098925,0.013616227,-3.8805871e-17,0.9990453845986709,-0.04368431654603134,0.3101914874171742
361,upper,0.4234115,0.0570359,0.0,-0.30744379,0.013992767,-1.9255971e-17,0.999011919278719,-0.0444430550148176,0.307761892031814
362,upper,0.426087,0.056915850000000004,0.0,-0.30506667,0.013901196,-1.9095013e-17,0.9989776428336992,-0.045206958738960384,0.30538321369772015
363,upper,0.4287625,0.056793750000000004,0.0,-0.302583,0.013804059,1.8922447e-17,0.9989436418132341,-0.045952154257583325,0.30289769021932256
364,upper,0.431438,0.0566697,0.0,-0.30022734,0.014286459,0.0,0.998909726073341,-0.046683606930943713,0.3005669533955189
365,upper,0.434114,0.05654365,0.0,-0.29790865,0.014030807,-1.8577517e-17,0.9988750737835127,-0.04741926796126444,0.2982388553463424
366,upper,0.4367895,0.05641565,0.0,-0.29549083,0.014471201,0.0,0.9988401146650686,-0.04815002944830153,0.29584488327397856
367,upper,0.439465,0.056285699999999994,0.0,-0.29316864,0.014267609,6.2471504e-23,0.9988048397557988,-0.048876293644188044,0.29351560434370993
368,upper,0.4421405,0.056153800000000004,0.0,-0.29077282,0.014416904,0.0,0.9987699638633304,-0.04958386112881448,0.29113000468968214
369,upper,0.444816,0.05602005,0.0,-0.28849354,0.014858142,1.7906347e-17,0.9987350579190818,-0.05028204533795625,0.2888757101508627
370,upper,0.4474915,0.0558844,0.0,-0.28617087,0.014684785,-1.776781e-17,0.9986991912556062,-0.050989463474310055,0.28654738573829885
371,upper,0.450167,0.05574685,0.0,-0.28381318,0.014767224,0.0,0.9986630755227627,-0.0516919876520236,0.2841970903733581
372,upper,0.452843,0.0556074,0.0,-0.28155192,0.014668656,1.7428563e-17,0.9986271953202536,-0.052380576235894524,0.2819337568605185
373,upper,0.4555185,0.055466150000000006,0.0,-0.2792014,0.015086304,-3.4550082e-17,0.9985915690614208,-0.0530554257305482,0.27960857439156583
374,upper,0.458194,0.0553231,0.0,-0.27696972,0.014978101,0.0,0.9985552513259838,-0.05373462616694568,0.27737441102221305
375,upper,0.4608695,0.0551782,0.0,-0.27466955,0.015047933,0.0,0.9985184743358233,-0.05441375203071002,0.27508143450734385
376,upper,0.463545,0.0550315,0.0,-0.27238977,0.01510513,0.0,0.9984820344743245,-0.055078369910644784,0.27280825765728167
377,upper,0.466221,0.054883,0.0,-0.27014884,0.014984969,0.0,0.9984453912195608,-0.05573868272948458,0.2705641066741127
378,upper,0.4688965,0.054732750000000004,0.0,-0.26783874,0.015463165,1.6495518e-17,0.9984085426066022,-0.056394876098458176,0.26828452933125363
379,upper,0.471572,0.05458075,0.0,-0.26564479,0.015029112,1.6334353e-17,0.9983715621336385,-0.05704580547979083,0.26606955176464836
380,upper,0.4742475,0.054427,0.0,-0.26337876,0.015304662,1.6171663e-17,0.9983346973614677,-0.057687364684014523,0.26382304027419823
381,upper,0.476923,0.05427155,0.0,-0.26117183,0.015335413,0.0,0.9982979662335446,-0.05831955601655943,0.2616216612039836
382,upper,0.4795985,0.0541144,0.0,-0.25896668,0.015377102,1.5867005e-17,0.9982608375350118,-0.05895167719324629,0.25942280082373304
383,upper,0.482274,0.053955550000000005,0.0,-0.25672866,0.01540307,1.5709486e-17,0.9982236424982213,-0.05957818021375983,0.25719030499919254
384,upper,0.48495,0.053794999999999996,0.0,-0.25459426,0.015437608,0.0,0.9981862865800942,-0.06020080799658572,0.25506185544914156
385,upper,0.4876255,0.0536328,0.0,-0.25234101,0.015458872,0.0,0.9981487663469377,-0.06081973561342063,0.25281407233816194
386,upper,0.490301,0.05346895,0.0,-0.25017612,0.015480632,0.0,0.9981112101341758,-0.06143298954544762,0.2506546113836857
387,upper,0.4929765,0.05330345,0.0,-0.24797428,0.015497206,0.0,0.9980738575141266,-0.062036883761764375,0.24845804457114223
388,upper,0.495652,0.05313635,0.0,-0.24582725,0.015643967,0.0,0.9980365082423612,-0.06263488018185463,0.24632442821943587
389,upper,0.498328,0.052967600000000004,0.0,-0.24370236,0.015389347,0.0,0.9979984377633078,-0.06323858175194404,0.24418777503759978
390,upper,0.5010035,0.052797250000000004,0.0,-0.24144926,0.015769624,-1.4695526e-17,0.9979602191092242,-0.06383886806224845,0.2419634713592873
391,upper,0.503679,0.0526253,0.0,-0.23935312,0.01529779,1.4544886e-17,0.9979220223069213,-0.06443320102916224,0.23984143513424314
392,upper,0.5063545,0.05245175,0.0,-0.23714559,0.015644128,0.0,0.9978846844586579,-0.06500889572085325,0.2376609597337079
393,upper,0.5090300000000001,0.052276699999999995,0.0,-0.23506287,0.015424701,-1.4250626e-17,0.9978476274858825,-0.06557524167546365,0.2355684056353692
394,upper,0.5117055,0.0521001,0.0,-0.23295251,0.015532631,0.0,0.9978096365168542,-0.06615080705557141,0.23346975540513523
395,upper,0.514381,0.051921949999999994,0.0,-0.23077588,0.015746966,0.0,0.9977717315505039,-0.06672009981039771,0.23131228853092223
396,upper,0.5170570000000001,0.051742250000000004,0.0,-0.22875837,0.015282215,2.1265882e-22,0.9977330897758055,-0.06729547953930011,0.2292682192990246
397,upper,0.5197325,0.051561,0.0,-0.22649599,0.015599218,0.0,0.9976949522672827,-0.067858545669536,0.227032446178843
398,upper,0.522408,0.0513783,0.0,-0.22445806,0.015371694,0.0,0.9976575653822626,-0.06840601022962978,0.22498379792703654
399,upper,0.5250835,0.051194100000000006,0.0,-0.22238862,0.015489219,-2.6814347e-17,0.9976192396511091,-0.0689626904778442,0.22292734420709998
400,upper,0.5277590000000001,0.051008399999999995,0.0,-0.22020266,0.01540286,0.0,0.9975817030177749,-0.06950356684484509,0.22074069828145584
401,upper,0.530435,0.05082125,0.0,-0.21825517,0.015413261,5.2506459e-17,0.9975434258127535,-0.07005079312724126,0.21879872114087207
402,upper,0.5331105,0.0506326,0.0,-0.21603586,0.015481382,2.6002333e-17,0.9975043868353318,-0.07060451999885473,0.21658977360877252
403,upper,0.5357860000000001,0.0504425,0.0,-0.21395424,0.015343819,0.0,0.9974668309133357,-0.0711331232809802,0.21450371150179925
404,upper,0.5384615,0.050251000000000004,0.0,-0.21192674,0.015243019,-2.5459722e-17,0.9974289977410027,-0.07166166663829907,0.21247421601885733
405,upper,0.541137,0.05005805,0.0,-0.20980724,0.015348876,0.0,0.9973907020816578,-0.07219271016562347,0.21036786736185098
406,upper,0.5438130000000001,0.049863649999999995,0.0,-0.20779254,0.015237293,0.0,0.9973529927626528,-0.0727118135338397,0.2083504428501297
407,upper,0.5464885,0.0496679,0.0,-0.20569119,0.015098495,0.0,0.9973151970094397,-0.07322839486171034,0.20624458823163366
408,upper,0.549164,0.04947075,0.0,-0.20367725,0.015173264,-4.8738962e-17,0.9972762655082712,-0.07375669633244235,0.2042416170742145
409,upper,0.5518395,0.04927215,0.0,-0.20156996,0.015179125,0.0,0.9972377474855786,-0.07427566889560343,0.20214061253378313
410,upper,0.5545150000000001,0.049072199999999996,0.0,-0.19953158,0.01497684,4.770759e-17,0.9972003521904823,-0.07477604958258964,0.2000928707795539
411,upper,0.5571905,0.048870899999999995,0.0,-0.19754317,0.015005764,0.0,0.9971620092204216,-0.07528563852084727,0.19811226282920444
412,upper,0.559866,0.0486682,0.0,-0.19543552,0.015017876,0.0,0.9971239440172495,-0.07578812748369779,0.1960116132042844
413,upper,0.5625420000000001,0.04846415,0.0,-0.19348098,0.014819407,-2.3074356e-17,0.9970858021618481,-0.07628828958145613,0.19404768535900194
414,upper,0.5652175,0.04825875,0.0,-0.19137755,0.014905675,0.0,0.9970468630129068,-0.07679552692782256,0.1919570750444356
415,upper,0.567893,0.048052,0.0,-0.18936042,0.014787659,0.0,0.9970089361290928,-0.0772863589434414,0.1899369152105654
416,upper,0.5705685,0.047843949999999996,0.0,-0.18734573,0.014707646,4.4647883e-17,0.9969714928522767,-0.07776787537217911,0.18792213449874567
417,upper,0.5732440000000001,0.0476346,0.0,-0.18530779,0.014612584,4.4121224e-17,0.9969343901676314,-0.0782420711707756,0.18588302745427845
418,upper,0.57592,0.04742395,0.0,-0.18340574,0.014578787,-2.1808256e-17,0.9968957635628627,-0.07873269073527875,0.18398423234727837
419,upper,0.5785955,0.04721195,0.0,-0.18132254,0.014322288,2.1545081e-17,0.9968563138947718,-0.0792306092878779,0.1818872824550738
420,upper,0.5812710000000001,0.04699865,0.0,-0.17932444,0.014428,0.0,0.9968186834996968,-0.07970264880122335,0.17990390201702444
421,upper,0.5839465,0.0467841,0.0,-0.17734028,0.014357559,0.0,0.9967815767530533,-0.08016538059347576,0.17792050310185625
422,upper,0.586622,0.0465683,0.0,-0.17533243,0.014452025,-2.0788599e-17,0.9967435094597831,-0.08063731363205895,0.17592683407285511
423,upper,0.5892975,0.046351199999999995,0.0,-0.17338511,0.014026181,0.0,0.9967044687236711,-0.08111844442705075,0.17395149593111753
424,upper,0.5919730000000001,0.0461328,0.0,-0.17130818,0.01417933,-4.0573315e-17,0.996667333185853,-0.08157344519020861,0.17189392371211096
425,upper,0.594649,0.0459132,0.0,-0.16941742,0.014166043,0.0,0.9966301344283433,-0.08202667340165869,0.17000849945165794
426,upper,0.5973245,0.04569234999999999,0.0,-0.16738393,0.013951065,3.9673752e-17,0.9965913332788201,-0.08249675407883428,0.1679642915465915
427,upper,0.6000000000000001,0.045470250000000004,0.0,-0.16541387,0.013860398,0.0,0.9965529470995952,-0.08295916843309815,0.16599352673188109
428,upper,0.6026755,0.0452469,0.0,-0.16345092,0.013647655,0.0,0.9965151233799145,-0.08341228251950561,0.1640196957649493
429,upper,0.605351,0.04502235,0.0,-0.16143314,0.013805019,0.0,0.99647852928158,-0.08384831948715141,0.1620221855681456
430,upper,0.6080270000000001,0.0447966,0.0,-0.15957921,0.013592116,0.0,0.9964403106021271,-0.08430128947493401,0.16015699048353496
431,upper,0.6107025,0.0445696,0.0,-0.1575356,0.013495222,3.7275391e-17,0.9964012201547746,-0.08476206978405143,0.15811254700672978
432,upper,0.613378,0.0443414,0.0,-0.15559625,0.013396572,1.8393426e-17,0.9963633789472309,-0.08520573392006275,0.15617187015079104
433,upper,0.6160535,0.044112,0.0,-0.15364721,0.013304042,-3.6332327e-17,0.996325343095112,-0.08564934737875995,0.15422209173365634
434,upper,0.6187290000000001,0.0438814,0.0,-0.15169761,0.013199424,3.5848552e-17,0.9962871126659462,-0.08609290990408067,0.15227075068644252
435,upper,0.6214045,0.0436496,0.0,-0.14975571,0.012997446,0.0,0.9962494902306119,-0.08652718194443783,0.15031868212147834
436,upper,0.62408,0.04341665,0.0,-0.14780629,0.013098423,0.0,0.9962123852190232,-0.08695334114468807,0.14838540835485112
437,upper,0.6267560000000001,0.0431825,0.0,-0.14594554,0.012789106,1.7221051e-17,0.9961743970165854,-0.08738747466680997,0.1465048179833461
438,upper,0.6294315,0.0429472,0.0,-0.14394879,0.01289198,0.0,0.9961363189438901,-0.08782046504611912,0.1445247974659923
439,upper,0.632107,0.042710750000000006,0.0,-0.14206988,0.012573829,1.6763191e-17,0.9960979551571953,-0.08825453943936179,0.14262521444481244
440,upper,0.6347825,0.0424731,0.0,-0.14014494,0.01257311,0.0,0.9960602273528677,-0.08867932952922793,0.14070777576365123
441,upper,0.6374580000000001,0.042234350000000004,0.0,-0.13818439,0.012635794,0.0,0.9960238858883983,-0.08908658002064526,0.13876063277022332
442,upper,0.640134,0.04199445,0.0,-0.13638785,0.012347904,0.0,0.9959858125132239,-0.08951123545328356,0.13694563974148027
443,upper,0.6428095,0.041753399999999996,0.0,-0.13441824,0.012235003,-1.5891114e-17,0.9959468082636,-0.08994417774124083,0.13497388438490718
444,upper,0.6454850000000001,0.0415112,0.0,-0.13255269,0.011939641,-1.564682e-17,0.995908371628628,-0.09036877403182247,0.1330893043724444
445,upper,0.6481605,0.041267849999999995,0.0,-0.1306451,0.012006931,0.0,0.9958705983141637,-0.09078409229259132,0.13119565223586852
446,upper,0.650836,0.0410234,0.0,-0.12876941,0.01188172,3.0381934e-17,0.9958334997347617,-0.09119013546440499,0.12931638787543054
447,upper,0.6535115,0.04077785,0.0,-0.12689996,0.011946573,1.4992948e-17,0.9957953896493179,-0.09160535984953593,0.12746076523331662
448,upper,0.6561870000000001,0.04053115,0.0,-0.12500807,0.011481798,-1.4769157e-17,0.9957578971413147,-0.09201201161102238,0.12553423623978568
449,upper,0.658863,0.040283349999999996,0.0,-0.12318299,0.011684811,-1.4552728e-17,0.9957203099731952,-0.09241787871880651,0.12373569043207519
450,upper,0.6615385,0.04003445,0.0,-0.12130791,0.01124682,1.4343315e-17,0.9956808985756826,-0.09284152202286022,0.12182814071985519
451,upper,0.6642140000000001,0.0397844,0.0,-0.11942382,0.011337229,0.0,0.995642975642144,-0.0932473326935264,0.11996065387173749
452,upper,0.6668895,0.0395333,0.0,-0.11759508,0.011094763,0.0,0.9956057576075092,-0.09364387550062951,0.11811729531939666
453,upper,0.669565,0.0392811,0.0,-0.11573102,0.011083261,0.0,0.9955683361896386,-0.09404088460129968,0.11626041869563687
454,upper,0.6722410000000001,0.0390278,0.0,-0.1139528,0.010843423,-2.6963063e-17,0.995530811265286,-0.09443730100697276,0.11446754703174782
455,upper,0.6749165,0.03877345,0.0,-0.11208497,0.010773083,0.0,0.9954922947472991,-0.0948424540949708,0.112601469621871
456,upper,0.677592,0.038518,0.0,-0.11027383,0.010641906,0.0,0.9954535710292673,-0.09524803370715455,0.11078609848597072
457,upper,0.6802675,0.03826145,0.0,-0.10845738,0.010514815,2.5714366e-17,0.9954146851098342,-0.0956535658911355,0.10896584830997325
458,upper,0.6829430000000001,0.0380038,0.0,-0.10659824,0.010450799,2.53037e-17,0.9953773842399372,-0.09604094410021391,0.10710918189834262
459,upper,0.685619,0.037745100000000004,0.0,-0.10487205,0.010232649,0.0,0.9953399702969703,-0.09642791882658422,0.10537005617913531
460,upper,0.6882945,0.03748535,0.0,-0.10302546,0.010117227,0.0,0.9953006407041292,-0.09683302439741401,0.1035209880357628
461,upper,0.6909700000000001,0.0372245,0.0,-0.10125927,0.0099986754,0.0,0.9952620212477756,-0.09722915746725427,0.10175166851520481
462,upper,0.6936455,0.0369626,0.0,-0.099474145,0.0098501161,0.0,0.9952241506296206,-0.09761603353727476,0.09996060073079636
463,upper,0.6963210000000001,0.03669965,0.0,-0.09772461,0.0095507333,0.0,0.9951861325306879,-0.09800286535919356,0.09819017590865126
464,upper,0.6989965,0.03643565,0.0,-0.095955018,0.0097409037,-1.1444612e-17,0.99514796700234,-0.09838965276445368,0.09644784521902793
465,upper,0.7016720000000001,0.0361706,0.0,-0.094216533,0.0092800977,1.1243499e-17,0.9951105611896554,-0.09876725676462379,0.09467243681931038
466,upper,0.704348,0.035904500000000006,0.0,-0.092505805,0.0094664961,1.1048481e-17,0.9950721080382285,-0.09915391976294291,0.0929885865818589
467,upper,0.7070235,0.03563735,0.0,-0.090735218,0.0091683125,-2.1738686e-17,0.9950325863572592,-0.09954974679617867,0.09119720182815298
468,upper,0.7096990000000001,0.03536915,0.0,-0.08903536,0.0090311203,0.0,0.9949938316286456,-0.09993635485120744,0.08949217123984059
469,upper,0.7123745,0.0350999,0.0,-0.087334986,0.0088134067,1.0480108e-17,0.9949549297302545,-0.10032291764828447,0.08777856153318771
470,upper,0.71505,0.0348296,0.0,-0.085596813,0.0087522602,0.0,0.9949177547516741,-0.10069091955031363,0.08604306213154052
471,upper,0.7177260000000001,0.0345583,0.0,-0.08397323,0.0087022832,0.0,0.9948795040771723,-0.10106815703850412,0.08442276914320947
472,upper,0.7204015,0.034285949999999996,0.0,-0.082250666,0.0084792422,1.9838951e-17,0.9948392183556587,-0.10146393261401797,0.08268652553187109
473,upper,0.723077,0.03401255,0.0,-0.080587175,0.0083378137,0.0,0.9947997353017729,-0.10185031489162258,0.08101730930957032
474,upper,0.7257525,0.0337381,0.0,-0.078926364,0.0081169908,-9.544505e-18,0.9947610506172754,-0.10222745313669124,0.07934265207065945
475,upper,0.7284280000000001,0.03346265,0.0,-0.077264105,0.0081390058,-9.3572872e-18,0.9947231745936653,-0.10259535041267902,0.07769141995980011
476,upper,0.7311035,0.0331862,0.0,-0.075653287,0.0079202947,0.0,0.9946832614602578,-0.1029815972433157,0.07606670285219269
477,upper,0.7337790000000001,0.03290865,0.0,-0.073989907,0.0076945468,-8.9960654e-18,0.9946441944922174,-0.10335824283978555,0.07438892628526557
478,upper,0.7364550000000001,0.0326301,0.0,-0.072409339,0.0077315403,-8.8175334e-18,0.9946059128748743,-0.10372597589002414,0.07282071827951178
479,upper,0.7391305,0.032350550000000006,0.0,-0.070771082,0.007545094,1.7304057e-17,0.994565529005105,-0.10411248011067538,0.07117201705660184
480,upper,0.741806,0.03206995,0.0,-0.069189179,0.0073542449,0.0,0.9945260053961179,-0.10448935156675458,0.06957887808837107
481,upper,0.7444815,0.03178835,0.0,-0.067618663,0.007169228,0.0,0.994486342142862,-0.10486617801422184,0.06799764636713343
482,upper,0.7471570000000001,0.0315057,0.0,-0.066033748,0.0069799425,9.0662334e-23,0.9944465959943691,-0.10524242355253967,0.06640162198430735
483,upper,0.749833,0.031222,0.0,-0.064507155,0.0069504554,-7.942698e-18,0.9944076333102463,-0.10560993710022959,0.06488044449273916
484,upper,0.7525085,0.030937350000000002,0.0,-0.062922149,0.0069151469,7.7833527e-18,0.9943674942930915,-0.1059871987236132,0.06330065668535982
485,upper,0.7551840000000001,0.03065165,0.0,-0.061436477,0.0065329404,7.6119298e-18,0.9943262937071072,-0.10637303061719981,0.061782833143021486
486,upper,0.7578595,0.0303649,0.0,-0.059891342,0.0065141471,0.0,0.994286919064453,-0.10674044489938107,0.06024450087540949
487,upper,0.760535,0.0300772,0.0,-0.058393948,0.0064929507,0.0,0.9942474117980918,-0.10710781546085027,0.05875347742904436
488,upper,0.7632105,0.02978845,0.0,-0.056936992,0.0061208618,-7.1193918e-18,0.9942057864848546,-0.10749350733896437,0.05726503981426096
489,upper,0.7658860000000001,0.02949865,0.0,-0.055420543,0.0061391205,6.9505349e-18,0.9941660920912132,-0.10786000804786545,0.05575939024241986
490,upper,0.7685620000000001,0.02920785,0.0,-0.054006435,0.0059597393,-1.3586438e-17,0.9941261846370666,-0.10822721015968655,0.054334217130117775
491,upper,0.7712375,0.02891605,0.0,-0.052532054,0.0058217943,1.3273656e-17,0.9940850493281231,-0.10860439540968399,0.052853601942048675
492,upper,0.7739130000000001,0.028623250000000003,0.0,-0.051123064,0.0056402452,-1.2947578e-17,0.9940448697421399,-0.10897154187829117,0.05143324571071471
493,upper,0.7765885,0.028329450000000003,0.0,-0.049698408,0.0056759531,-6.3239007e-18,0.9940035483344934,-0.10934782073016545,0.050021047000627004
494,upper,0.779264,0.0280346,0.0,-0.048299151,0.005327379,-6.169662e-18,0.9939621931901413,-0.10972309924826187,0.048592066591931916
495,upper,0.7819400000000001,0.027738699999999998,0.0,-0.046934357,0.0052912033,0.0,0.9939205981305662,-0.1100992489155919,0.04723158169150323
496,upper,0.7846155,0.027441800000000002,0.0,-0.045533924,0.005141194,-1.173069e-17,0.9938787504736039,-0.11047637465552457,0.04582317996380078
497,upper,0.787291,0.0271439,0.0,-0.04419167,0.0050051048,0.0,0.9938378965257713,-0.11084329221576945,0.04447413865067798
498,upper,0.7899665,0.026845,0.0,-0.042858321,0.0048631966,5.5681237e-18,0.9937958841586653,-0.11121933568088263,0.04313330450688842
499,upper,0.7926420000000001,0.02654505,0.0,-0.041507266,0.0047485991,0.0,0.9937548893160891,-0.11158503466131824,0.04177792112480967
500,upper,0.795318,0.0262441,0.0,-0.040244424,0.0045590018,5.2728582e-18,0.9937136402544072,-0.11195178056795053,0.040501821442104326
501,upper,0.7979935,0.02594215,0.0,-0.038909092,0.0045254443,-5.1320038e-18,0.9936700515015982,-0.11233801114854791,0.03917117886374596
502,upper,0.8006690000000001,0.02563915,0.0,-0.037650801,0.0043063251,0.0,0.9936264481339915,-0.11272303033820621,0.03789625368192322
503,upper,0.8033445,0.0253351,0.0,-0.036369106,0.0042536435,-9.7023378e-18,0.9935837427592472,-0.11309883343574209,0.036616834577989324
504,upper,0.8060200000000001,0.02503005,0.0,-0.035120266,0.0040845384,-9.4262599e-18,0.9935419455635724,-0.11346542383365654,0.035356911291071026
505,upper,0.8086955,0.024724000000000003,0.0,-0.033901607,0.003959149,0.0,0.9934989667407474,-0.11384113090209179,0.034131925524920774
506,upper,0.8113710000000001,0.0244169,0.0,-0.032663334,0.0038265246,0.0,0.9934560072456414,-0.11421541781890888,0.032886633484954145
507,upper,0.814047,0.024108749999999998,0.0,-0.031492797,0.0037154606,0.0,0.9934116997433182,-0.11460015188947745,0.03171110534654065
508,upper,0.8167225,0.023799550000000003,0.0,-0.030283084,0.003508025,-4.1773932e-18,0.9933670802113905,-0.11498627723470731,0.030485593468072558
509,upper,0.8193980000000001,0.023489350000000003,0.0,-0.029120365,0.0034523833,0.0,0.9933246052181839,-0.1153526274869335,0.02932421655218143
510,upper,0.8220735,0.02317815,0.0,-0.027963905,0.0034311943,3.9212641e-18,0.9932809319266679,-0.11572808764898068,0.02817309917339989
511,upper,0.824749,0.0228659,0.0,-0.026835127,0.0031044737,-3.7931218e-18,0.9932373013734358,-0.11610195157883729,0.027014084578688598
512,upper,0.8274250000000001,0.0225526,0.0,-0.025735036,0.0030870142,7.3298941e-18,0.9931933567138012,-0.11647727752472635,0.025919433799686687
513,upper,0.8301005,0.022238300000000003,0.0,-0.024598603,0.0030625869,0.0,0.9931480069381274,-0.1168633232234357,0.0247879576257068
514,upper,0.832776,0.02192295,0.0,-0.023546039,0.0027482441,3.4235113e-18,0.9931026979431109,-0.11724773489545157,0.0237058602524385
515,upper,0.8354515,0.021606550000000002,0.0,-0.022450441,0.002823538,0.0,0.9930572443173775,-0.11763209387227791,0.022626711760237814
516,upper,0.8381270000000001,0.0212891,0.0,-0.021416055,0.0025158239,0.0,0.9930116461216347,-0.11801639999085356,0.021563300508670415
517,upper,0.8408025,0.0209706,0.0,-0.02036388,0.0025874207,0.0,0.9929659034167702,-0.11840065308822126,0.02052699080196468
518,upper,0.8434780000000001,0.020651049999999997,0.0,-0.019346345,0.0022968411,-2.95379e-18,0.9929213251788317,-0.11877391129836877,0.019482203315844715
519,upper,0.8461540000000001,0.02033045,0.0,-0.018354828,0.0022669778,2.8376862e-18,0.992875302057707,-0.11915802349744274,0.01849418398867784
520,upper,0.8488295,0.0200088,0.0,-0.017345918,0.0021514983,0.0,0.9928278088589745,-0.11955309262535899,0.017478728036130646
521,upper,0.851505,0.019686099999999998,0.0,-0.01637498,0.0020407235,0.0,0.9927814887300404,-0.11993713201075219,0.01650153554614158
522,upper,0.8541805,0.01936235,0.0,-0.015419289,0.001931663,0.0,0.9927339163484308,-0.1203302594176002,0.015539688666175657
523,upper,0.8568560000000001,0.0190375,0.0,-0.014453302,0.0018487272,0.0,0.9926875445490139,-0.12071221519485657,0.014570776828608335
524,upper,0.859532,0.018711600000000002,0.0,-0.013552578,0.0016849224,-4.5920718e-18,0.9926407936863668,-0.12109605571487372,0.013656879239242031
525,upper,0.8622075,0.018384650000000002,0.0,-0.012612163,0.0016322182,0.0,0.9925925300535221,-0.12149102552019114,0.01271703864460814
