NACA0012 SHARP TE V9
   0.4557314     -0.5545505E-01
   0.4667295     -0.5485478E-01
   0.4777383     -0.5422408E-01
   0.4887573     -0.5356389E-01
   0.4997858     -0.5287515E-01
   0.5108232     -0.5215872E-01
   0.5218690     -0.5141543E-01
   0.5329224     -0.5064608E-01
   0.5439831     -0.4985142E-01
   0.5550505     -0.4903217E-01
   0.5661241     -0.4818900E-01
   0.5772034     -0.4732256E-01
   0.5882879     -0.4643343E-01
   0.5993772     -0.4552220E-01
   0.6104709     -0.4458940E-01
   0.6215684     -0.4363552E-01
   0.6326693     -0.4266104E-01
   0.6437734     -0.4166638E-01
   0.6548800     -0.4065194E-01
   0.6659889     -0.3961810E-01
   0.6770995     -0.3856519E-01
   0.6882116     -0.3749352E-01
   0.6993248     -0.3640337E-01
   0.7104385     -0.3529498E-01
   0.7215526     -0.3416857E-01
   0.7326665     -0.3302432E-01
   0.7437799     -0.3186241E-01
   0.7548924     -0.3068296E-01
   0.7660037     -0.2948607E-01
   0.7771132     -0.2827183E-01
   0.7882206     -0.2704030E-01
   0.7993254     -0.2579151E-01
   0.8104271     -0.2452548E-01
   0.8215249     -0.2324222E-01
   0.8326179     -0.2194174E-01
   0.8437049     -0.2062407E-01
   0.8547841     -0.1928931E-01
   0.8658525     -0.1793765E-01
   0.8769058     -0.1656947E-01
   0.8879367     -0.1518551E-01
   0.8989337     -0.1378708E-01
   0.9098784     -0.1237647E-01
   0.9207414     -0.1095750E-01
   0.9314769     -0.9536358E-02
   0.9420162     -0.8122664E-02
   0.9522618     -0.6730431E-02
   0.9620874     -0.5378346E-02
   0.9713493     -0.4088373E-02
   0.9799124     -0.2882147E-02
   0.9876820     -0.1776217E-02
   0.9946247     -0.7785856E-03
    1.000000      -0.000000    
